Date,AAPL,BAC,GS,JNJ,JPM,LLY,MSFT,NVDA,PFE
2020-02-21,75.87116241455078,29.975637435913086,202.04144287109375,128.37437438964844,116.40066528320312,133.31532287597656,170.6292724609375,7.319876670837402,26.227148056030273
2020-02-24,72.26726531982422,28.553627014160156,196.71490478515625,125.72898864746094,113.27232360839844,129.66424560546875,163.27252197265625,6.802379608154297,25.45619773864746
2020-02-25,69.81942749023438,27.11417007446289,190.64366149902344,124.6432113647461,108.21550750732422,127.09253692626953,160.5782012939453,6.5228471755981445,24.912857055664062
2020-02-26,70.927001953125,26.721590042114258,189.0404510498047,123.807373046875,108.54121398925781,125.32801055908203,162.58460998535156,6.662240028381348,25.49290657043457
2020-02-27,66.29064178466797,25.412988662719727,180.20079040527344,119.87809753417969,104.02437591552734,121.2546157836914,151.12905883789062,6.291383266448975,25.037673950195312
2020-02-28,66.25186157226562,24.86338233947754,176.9659423828125,115.87985229492188,99.51610565185547,118.382568359375,154.78834533691406,6.726498603820801,24.538387298583984
2020-03-02,72.41996002197266,25.622373580932617,184.63441467285156,120.65362548828125,104.15291595458984,124.68038940429688,165.08782958984375,6.884904384613037,25.61038589477539
2020-03-03,70.11994171142578,24.20908546447754,179.31057739257812,116.8363265991211,100.24462127685547,122.30582427978516,157.17689514160156,6.62238883972168,25.18452262878418
2020-03-04,73.3724365234375,24.767417907714844,183.990966796875,123.63504791259766,102.72161865234375,131.75730895996094,162.9476776123047,7.0861496925354,26.72643280029297
2020-03-05,70.99244689941406,23.511924743652344,175.220703125,122.36837768554688,97.68193054199219,131.54139709472656,158.85848999023438,6.806697845458984,26.036252975463867
2020-03-06,70.04964447021484,22.57250213623047,169.98495483398438,122.3856201171875,92.63372039794922,132.77093505859375,154.36798095703125,6.626125812530518,25.713176727294922
2020-03-09,64.5093002319336,19.253795623779297,152.32098388671875,117.56877136230469,80.08599853515625,127.38351440429688,143.90609741210938,6.1130523681640625,24.78803253173828
2020-03-10,69.15534210205078,20.728775024414062,162.49276733398438,122.0495376586914,86.30842590332031,132.51751708984375,153.74693298339844,6.502587795257568,25.3974552154541
2020-03-11,66.75354766845703,19.90349006652832,151.51002502441406,113.570556640625,82.24583435058594,131.41937255859375,146.7819061279297,6.138704776763916,23.620590209960938
2020-03-12,60.16131591796875,18.007080078125,132.8147735595703,108.06433868408203,75.46631622314453,118.27934265136719,132.86138916015625,5.387526035308838,22.041967391967773
2020-03-13,67.36915588378906,21.21165657043457,156.1640167236328,115.71614074707031,89.0596694946289,130.80934143066406,151.7501220703125,5.998481750488281,24.017072677612305
2020-03-16,58.70230484008789,17.945619583129883,136.3228759765625,109.54646301269531,75.73200988769531,121.43294525146484,129.38360595703125,4.891636848449707,22.15944480895996
2020-03-17,61.283447265625,19.297691345214844,139.85745239257812,117.69804382324219,80.36028289794922,134.404052734375,140.03662109375,5.411435604095459,23.613243103027344
2020-03-18,59.78324508666992,18.252910614013672,123.41864776611328,116.29349517822266,71.9008560180664,134.30081176757812,134.1416473388672,5.051536560058594,23.76009750366211
2020-03-19,59.32516860961914,18.612876892089844,131.7659149169922,109.47752380371094,73.10932922363281,124.91505432128906,136.3486785888672,5.304337978363037,22.335660934448242
2020-03-20,55.55888366699219,17.269590377807617,121.99958038330078,103.30782318115234,71.56656646728516,114.88168334960938,131.22756958007812,5.124512195587158,21.30038070678711
2020-03-23,54.37858200073242,15.873623847961426,118.96742248535156,95.76805114746094,67.73541259765625,111.73745727539062,129.91864013671875,5.297363758087158,20.918575286865234
2020-03-24,59.83413314819336,18.463621139526367,135.38861083984375,102.69602966308594,75.7919921875,115.34159088134766,141.7277069091797,6.206201076507568,21.8070068359375
2020-03-25,59.5045280456543,18.525081634521484,136.7371826171875,102.88561248779297,78.62037658691406,114.44993591308594,140.37098693847656,6.11753511428833,21.843719482421875
2020-03-26,62.635833740234375,19.947383880615234,146.1332550048828,109.06391143798828,84.09715270996094,126.09764862060547,149.15133666992188,6.406949043273926,23.312206268310547
2020-03-27,60.04256057739258,18.964061737060547,139.56661987304688,106.12557220458984,78.10614013671875,125.87240600585938,143.0270233154297,6.294620037078857,22.688100814819336
2020-03-30,61.75606155395508,19.350366592407227,140.69480895996094,114.61320495605469,80.1374282836914,129.9364776611328,153.0876922607422,6.614917755126953,23.987709045410156
2020-03-31,61.63002395629883,18.63921356201172,136.2611846923828,112.99320983886719,77.16332244873047,130.19921875,150.6800079345703,6.565354824066162,23.965679168701172
2020-04-01,58.38723373413086,17.35738182067871,128.0638427734375,110.99409484863281,72.30366516113281,128.04051208496094,145.3296356201172,6.054021835327148,23.312206268310547
2020-04-02,59.36153030395508,18.05976104736328,132.15370178222656,114.73381805419922,75.00348663330078,133.4467315673828,148.33924865722656,6.362863063812256,24.13455581665039
2020-04-03,58.5084228515625,17.58565902709961,129.50936889648438,115.61272430419922,72.78654479980469,131.08148193359375,146.97300720214844,6.074944496154785,24.69992446899414
2020-04-06,63.61253356933594,18.779691696166992,139.46961975097656,120.42957305908203,77.47157287597656,132.9116973876953,157.90304565429688,6.6849045753479,25.38277244567871
2020-04-07,62.87575149536133,19.438159942626953,146.3360137939453,118.46492004394531,78.49342346191406,133.16514587402344,156.20236206054688,6.451530456542969,24.67789649963379
2020-04-08,64.48502349853516,20.588300704956055,155.97889709472656,123.44546508789062,81.66295623779297,137.23858642578125,157.76927185058594,6.64879035949707,25.404800415039062
2020-04-09,64.95038604736328,21.826229095458984,162.4134063720703,121.69625091552734,88.98925018310547,136.77867126464844,157.77882385253906,6.549163818359375,25.98484992980957
2020-04-13,66.2251968383789,21.000946044921875,157.93569946289062,120.43819427490234,85.03165435791016,135.5491180419922,158.1323699951172,6.7210187911987305,25.801284790039062
2020-04-14,69.56978607177734,20.834129333496094,157.0983123779297,125.83233642578125,82.70214080810547,141.8281707763672,165.9572296142578,7.072200298309326,26.755807876586914
2020-04-15,68.93478393554688,19.48206901550293,157.35398864746094,127.23690795898438,78.6233139038086,141.89385986328125,164.21841430664062,6.994741916656494,26.41071128845215
2020-04-16,69.4825210571289,18.806028366088867,156.0494384765625,128.96893310546875,75.62699127197266,145.225830078125,169.14840698242188,7.339946746826172,26.34462547302246
2020-04-17,68.53974914550781,20.439048767089844,161.73472595214844,130.993896484375,82.42503356933594,147.6285858154297,170.6388702392578,7.280668258666992,27.10089683532715
2020-04-20,67.11708068847656,19.754234313964844,159.01107788085938,130.69229125976562,79.42003631591797,148.097900390625,167.2566375732422,7.149412155151367,26.49147605895996
2020-04-21,65.04246520996094,18.999187469482422,153.20242309570312,128.9774932861328,77.11650085449219,143.29234313964844,160.3394012451172,6.712551593780518,26.15372657775879
2020-04-22,66.91592407226562,19.13965606689453,155.11509704589844,131.82972717285156,77.36763763427734,147.08419799804688,165.7852783203125,7.12699556350708,26.616296768188477
2020-04-23,66.65663146972656,19.201114654541016,154.29537963867188,134.0011749267578,77.41092681884766,150.10641479492188,163.77891540527344,7.073696136474609,26.93936538696289
2020-04-24,68.58094024658203,19.47328758239746,156.0142059326172,133.44105529785156,78.55403900146484,152.92213439941406,166.7693634033203,7.212672233581543,27.44599151611328
2020-04-27,68.62944030761719,20.605863571166992,161.7787628173828,132.9498748779297,81.94007873535156,151.38290405273438,166.29165649414062,7.399222373962402,28.143522262573242
2020-04-28,67.51697540283203,20.9746036529541,164.83737182617188,130.45101928710938,82.52027893066406,147.6379852294922,162.2406463623047,7.256758213043213,27.835145950317383
2020-04-29,69.73456573486328,21.75599479675293,167.4993133544922,129.4600830078125,84.7458724975586,145.62945556640625,169.5209503173828,7.433594703674316,27.989336013793945
2020-04-30,71.20573425292969,21.115079879760742,161.67303466796875,129.28775024414062,82.92729949951172,145.1414031982422,171.22166442871094,7.279673099517822,28.165542602539062
2020-05-01,70.05935668945312,20.263452529907227,156.1023406982422,127.7797622680664,80.753662109375,144.1934051513672,166.78848266601562,7.043059349060059,27.63689613342285
2020-05-04,71.0506362915039,20.131752014160156,155.1591796875,127.76255798339844,79.79241943359375,143.86488342285156,170.8681182861328,7.255013465881348,27.622207641601562
2020-05-05,72.11699676513672,19.89470672607422,157.16004943847656,128.82241821289062,79.67118835449219,148.1916961669922,172.7025604248047,7.316034317016602,28.27568817138672
2020-05-06,72.8610610961914,19.622533798217773,155.94369506835938,127.59884643554688,78.17301177978516,147.0560760498047,174.4032440185547,7.416905879974365,28.27568817138672
2020-05-07,73.61479187011719,20.052745819091797,160.7034149169922,127.17659759521484,78.98704528808594,143.57394409179688,175.4159698486328,7.593245029449463,27.40806007385254
2020-05-08,75.36695098876953,20.69365692138672,163.40943908691406,128.13307189941406,80.27737426757812,144.0807647705078,176.4478302001953,7.783280372619629,27.600862503051758
2020-05-11,76.5528793334961,19.82447052001953,161.44383239746094,128.48634338378906,77.91321563720703,148.81121826171875,178.416015625,8.035337448120117,28.253437042236328
2020-05-12,75.6780014038086,19.201114654541016,156.19931030273438,126.78884887695312,75.36719512939453,148.03219604492188,174.37454223632812,7.773318767547607,27.704681396484375
2020-05-13,74.7642593383789,18.323152542114258,151.43075561523438,126.78022766113281,72.76922607421875,148.22926330566406,171.73753356933594,7.750903606414795,27.474802017211914
2020-05-14,75.22358703613281,19.060638427734375,153.76651000976562,127.21973419189453,75.79154205322266,149.3514404296875,172.4828338623047,8.000466346740723,28.11996078491211
2020-05-15,74.77884674072266,18.82358741760254,151.49241638183594,129.63243103027344,74.38861846923828,150.15298461914062,174.99560546875,8.458995819091797,28.001312255859375
2020-05-18,76.54071044921875,20.131752014160156,160.31558227539062,129.70132446289062,78.32887268066406,148.9553985595703,176.66761779785156,8.717524528503418,28.2311954498291
2020-05-19,76.09842681884766,19.499624252319336,156.74578857421875,128.40879821777344,76.78742218017578,147.76722717285156,175.4446563720703,8.772565841674805,27.94198226928711
2020-05-20,77.57841491699219,20.114198684692383,159.92776489257812,127.25416564941406,79.09097290039062,144.40072631835938,177.8782196044922,8.936454772949219,27.904903411865234
2020-05-21,77.00000762939453,20.105417251586914,158.74664306640625,126.41829681396484,78.08641815185547,143.5991973876953,175.7416534423828,8.74243450164795,27.630529403686523
2020-05-22,77.49577331542969,19.89470672607422,158.5968017578125,125.26432037353516,77.48023223876953,142.5430450439453,175.8183135986328,8.992488861083984,27.808502197265625
2020-05-26,76.9708480834961,21.317014694213867,172.8144073486328,125.42919158935547,82.9792709350586,139.52548217773438,173.95962524414062,8.685147285461426,27.80108642578125
2020-05-27,77.30623626708984,22.809553146362305,184.80186462402344,125.71551513671875,87.78550720214844,137.394287109375,174.18951416015625,8.493366241455078,27.741758346557617
2020-05-28,77.3402328491211,21.826229095458984,177.36257934570312,127.52023315429688,86.4778823852539,142.0620880126953,173.79672241210938,8.455259323120117,28.312761306762695
2020-05-29,77.26492309570312,21.176536560058594,174.2760009765625,129.064697265625,84.26957702636719,144.23101806640625,175.5692138671875,8.842307090759277,28.3201847076416
2020-06-01,78.21510314941406,21.606739044189453,177.32705688476562,127.71114349365234,85.38673400878906,143.7594757080078,175.16680908203125,8.77331256866455,26.295724868774414
2020-06-02,78.57719421386719,21.80867576599121,181.06114196777344,128.630859375,85.6724853515625,145.089111328125,177.15966796875,8.792243003845215,26.8148136138916
2020-06-03,79.00978088378906,22.818334579467773,186.7642059326172,128.9779510498047,90.29689025878906,143.8349151611328,177.5907440185547,8.736701011657715,26.8148136138916
2020-06-04,78.32933807373047,23.6759033203125,190.53372192382812,127.31201934814453,92.17607879638672,142.11865234375,175.2530059814453,8.737698554992676,26.703577041625977
2020-06-05,80.56022644042969,24.85173988342285,193.28326416015625,127.80655670166016,96.32418823242188,140.70419311523438,179.35357666015625,8.890695571899414,26.688749313354492
2020-06-08,81.03652954101562,25.23189926147461,195.84654235839844,127.34674072265625,98.24666595458984,140.70419311523438,180.46502685546875,8.77607536315918,27.13368034362793
2020-06-09,83.59549713134766,24.948991775512695,193.44288635253906,126.64390563964844,95.72663879394531,140.6287841796875,181.8446044921875,9.016280174255371,26.85188865661621
2020-06-10,85.7462158203125,23.516765594482422,189.38067626953125,128.24041748046875,91.84700775146484,142.3921661376953,188.5895538330078,9.335976600646973,26.636837005615234
2020-06-11,81.6295166015625,21.156248092651367,172.18283081054688,122.2275161743164,84.1829833984375,135.86660766601562,178.462646484375,8.767352104187012,24.693950653076172
2020-06-12,82.3342514038086,21.907726287841797,178.96795654296875,123.33809661865234,86.48653411865234,135.35739135742188,179.87095642089844,8.903153419494629,25.027652740478516
2020-06-15,83.35250091552734,22.234838485717773,182.98582458496094,122.5572280883789,87.68158721923828,133.4525604248047,181.02069091796875,9.143610954284668,24.738441467285156
2020-06-16,85.56153106689453,22.809492111206055,185.89501953125,125.34243774414062,88.38304138183594,154.3776092529297,185.45664978027344,9.038704872131348,24.768108367919922
2020-06-17,85.44245910644531,22.10222053527832,182.87937927246094,124.96063995361328,86.14879608154297,150.85084533691406,186.09857177734375,9.205656051635742,24.88675308227539
2020-06-18,85.4764633178711,22.137590408325195,180.7950439453125,124.4313735961914,85.68115234375,151.88815307617188,188.09136962890625,9.187715530395508,24.649459838867188
2020-06-19,84.98802185058594,22.32324981689453,178.83489990234375,124.79578399658203,84.70257568359375,150.82254028320312,186.97039794921875,9.230822563171387,24.782936096191406
2020-06-22,87.21160888671875,21.766265869140625,180.42254638671875,124.41402435302734,83.78463745117188,151.30345153808594,192.16322326660156,9.495451927185059,24.553054809570312
2020-06-23,89.0731201171875,21.916563034057617,181.6287841796875,123.95419311523438,84.80650329589844,150.2567596435547,193.44708251953125,9.418954849243164,24.30092430114746
2020-06-24,87.50079345703125,21.050155639648438,175.63302612304688,121.31646728515625,81.9747085571289,148.07843017578125,189.5476837158203,9.205158233642578,23.870819091796875
2020-06-25,88.66241455078125,21.85468101501465,183.68650817871094,121.1863021850586,84.83246612548828,153.57606506347656,191.94288635253906,9.458823204040527,23.96721649169922
2020-06-26,85.93818664550781,20.466657638549805,167.80126953125,119.57247161865234,80.18209838867188,153.5477294921875,188.10098266601562,9.124922752380371,23.759584426879883
2020-06-29,87.91879272460938,20.678836822509766,171.59738159179688,120.63968658447266,80.53716278076172,153.4440155029297,190.12254333496094,9.169776916503906,24.204517364501953
2020-06-30,88.65270233154297,20.997114181518555,175.2782440185547,122.01927947998047,81.45509338378906,154.82080078125,194.97999572753906,9.466547012329102,24.24901008605957
2020-07-01,88.48501586914062,20.56391143798828,175.23390197753906,121.80235290527344,80.76233673095703,153.99098205566406,196.1201171875,9.49869155883789,25.02023696899414
2020-07-02,88.48501586914062,20.590425491333008,175.08314514160156,122.31430053710938,81.02467346191406,154.52850341796875,197.61474609375,9.580671310424805,25.591238021850586
2020-07-06,90.85202026367188,20.917543411254883,183.9171142578125,124.05827331542969,83.0708236694336,157.3763427734375,201.86862182617188,9.806925773620605,25.591238021850586
2020-07-07,90.57009887695312,20.3428897857666,176.82151794433594,123.9454574584961,80.72733306884766,157.24432373046875,199.52133178710938,9.839317321777344,25.235288619995117
2020-07-08,92.67949676513672,20.422452926635742,179.384765625,124.30992126464844,81.58429718017578,159.4886474609375,203.9093780517578,10.182437896728516,25.027652740478516
2020-07-09,93.07807159423828,20.13070297241211,174.57752990722656,123.63311767578125,79.81793975830078,156.96142578125,205.33689880371094,10.474472999572754,24.81260108947754
2020-07-10,93.24087524414062,21.235816955566406,182.3206024169922,123.52900695800781,84.18132781982422,154.0475311279297,204.71414184570312,10.444820404052734,25.08697509765625
2020-07-13,92.81072998046875,21.386106491088867,185.26527404785156,125.9931640625,85.38805389404297,152.84051513671875,198.3907928466797,10.01922607421875,26.110328674316406
2020-07-14,94.34658813476562,21.34190559387207,189.81529235839844,128.34454345703125,85.87773132324219,154.5379180908203,199.6171417236328,10.34290885925293,26.125164031982422
2020-07-15,94.99544525146484,21.748586654663086,192.3785858154297,128.6395263671875,87.20686340332031,156.01837158203125,199.3201446533203,10.19365119934082,26.488527297973633
2020-07-16,93.82655334472656,21.156248092651367,190.40066528320312,129.49855041503906,87.45170593261719,155.59408569335938,195.37281799316406,10.10145378112793,26.3995418548584
2020-07-17,93.63699340820312,20.528545379638672,187.50924682617188,129.58529663085938,85.83401489257812,156.49937438964844,194.37643432617188,10.167984962463379,26.881553649902344
2020-07-20,95.61030578613281,20.84681510925293,187.77532958984375,129.80221557617188,85.08200073242188,157.5177459716797,202.73092651367188,10.476218223571777,27.06694221496582
2020-07-21,94.29069519042969,21.589448928833008,188.05027770996094,129.92367553710938,86.92705535888672,155.876953125,200.00038146972656,10.29456901550293,27.207839965820312
2020-07-22,94.55558776855469,21.49220085144043,182.7108154296875,130.15792846679688,86.29747009277344,155.44317626953125,202.87460327148438,10.40445613861084,28.59455680847168
2020-07-23,90.25174713134766,21.695541381835938,180.0677490234375,129.81088256835938,86.5510482788086,152.31246948242188,194.05067443847656,10.096471786499023,28.483318328857422
2020-07-24,90.02818298339844,21.52756690979004,178.6929931640625,128.5180206298828,85.93895721435547,150.44529724121094,192.8626251220703,10.161008834838867,27.92715072631836
2020-07-27,92.16184997558594,21.34190559387207,180.0677490234375,127.70243835449219,84.73222351074219,151.35060119628906,195.30575561523438,10.387264251708984,27.838167190551758
2020-07-28,90.64788055419922,21.536409378051758,178.8260040283203,127.39878845214844,85.0994873046875,153.3780059814453,193.55247497558594,10.181939125061035,28.935680389404297
2020-07-29,92.38544464111328,22.340925216674805,179.67750549316406,127.14713287353516,87.16314697265625,152.52931213378906,195.50697326660156,10.431118965148926,29.1136474609375
2020-07-30,93.50332641601562,21.960771560668945,176.97230529785156,127.4074478149414,84.837158203125,144.2781524658203,195.35369873046875,10.579132080078125,29.008817672729492
2020-07-31,103.29208374023438,21.996129989624023,175.57981872558594,126.47035217285156,84.5048828125,141.7226104736328,196.41712951660156,10.579879760742188,28.81412124633789
2020-08-03,105.894775390625,22.093381881713867,176.8481903076172,127.8499755859375,84.0326919555664,144.1272430419922,207.46383666992188,10.974076271057129,28.716785430908203
2020-08-04,106.6019515991211,22.111059188842773,178.84378051757812,127.73714447021484,83.55176544189453,146.02264404296875,204.35008239746094,11.190862655639648,28.746728897094727
2020-08-05,106.98834991455078,22.447019577026367,181.398193359375,128.7610321044922,85.00331115722656,145.541748046875,204.01473999023438,11.24967098236084,28.79166603088379
2020-08-06,110.72109985351562,22.51774024963379,181.15869140625,128.02346801757812,85.02953338623047,144.1649932861328,207.2818603515625,11.298258781433105,28.656875610351562
2020-08-07,108.20377349853516,23.083560943603516,184.72422790527344,128.93453979492188,86.90081024169922,144.212158203125,203.5740203857422,11.162707328796387,28.79166603088379
2020-08-10,109.7764892578125,23.481399536132812,185.70872497558594,128.43997192382812,88.00259399414062,144.2781524658203,199.52133178710938,11.12831974029541,28.746728897094727
2020-08-11,106.51174926757812,23.799671173095703,187.19882202148438,127.52023315429688,90.78327178955078,142.04322814941406,194.8554229736328,10.814355850219727,28.297447204589844
2020-08-12,110.05160522460938,23.631696701049805,188.14784240722656,129.85423278808594,90.01377868652344,143.8538055419922,200.42193603515625,11.402667045593262,28.70179557800293
2020-08-13,111.99923706054688,23.295743942260742,184.83065795898438,128.4139404296875,89.51536560058594,142.57456970214844,199.9524383544922,11.40540599822998,28.58199119567871
2020-08-14,111.8994140625,23.401830673217773,184.4581298828125,128.62216186523438,89.55034637451172,142.2239227294922,200.14407348632812,11.526008605957031,28.499622344970703
2020-08-17,111.60726928710938,22.897903442382812,180.11212158203125,129.27291870117188,87.18938446044922,143.58848571777344,201.46624755859375,12.296470642089844,28.716785430908203
2020-08-18,112.53727722167969,22.570785522460938,178.55108642578125,130.2273406982422,85.97393798828125,145.08563232421875,202.62554931640625,12.22046947479248,28.72426414489746
2020-08-19,112.6784896850586,22.54427146911621,180.0677490234375,130.48765563964844,86.175048828125,144.30860900878906,201.39622497558594,12.098621368408203,28.64938735961914
2020-08-20,115.17876434326172,22.190631866455078,179.03001403808594,131.38136291503906,85.1432113647461,143.40843200683594,206.0829620361328,12.101112365722656,28.993837356567383
2020-08-21,121.11419677734375,22.084543228149414,179.54446411132812,132.5439910888672,85.0994873046875,141.43740844726562,204.58477783203125,12.641831398010254,29.113651275634766
2020-08-24,122.56277465820312,22.712244033813477,183.89938354492188,132.8933563232422,87.49544525146484,141.68382263183594,205.22824096679688,12.678461074829102,29.083698272705078
2020-08-25,121.55730438232422,22.986312866210938,182.7108154296875,132.81480407714844,87.88019561767578,141.83544921875,207.8981170654297,12.708111763000488,28.761707305908203
2020-08-26,123.2103500366211,22.597318649291992,183.79296875,133.02439880371094,86.64724731445312,141.43740844726562,212.3927764892578,12.731036186218262,28.49213981628418
2020-08-27,121.73746490478516,23.030515670776367,186.39166259765625,133.6183319091797,89.49787139892578,141.16262817382812,217.60780334472656,12.586761474609375,28.349864959716797
2020-08-28,121.54026794433594,23.25153923034668,184.2275390625,134.19476318359375,89.86512756347656,139.6180419921875,219.84556579589844,13.104554176330566,28.38730812072754
2020-08-31,125.66194152832031,22.75644302368164,182.8087615966797,133.993896484375,87.60911560058594,140.613037109375,216.599365234375,13.330558776855469,28.297447204589844
2020-09-01,130.6674041748047,22.72992515563965,183.335205078125,132.34310913085938,87.56539154052734,139.58016967773438,218.27049255371094,13.779715538024902,27.616029739379883
2020-09-02,127.96013641357422,23.00398826599121,187.4219970703125,134.36073303222656,88.88577270507812,141.7122344970703,222.47703552246094,14.303644180297852,27.85565185546875
2020-09-03,117.71556091308594,22.84375,185.2090606689453,130.62242126464844,88.60594940185547,141.21002197265625,208.69525146484375,12.976622581481934,27.256607055664062
2020-09-04,117.7934799194336,23.627166748046875,188.22506713867188,129.7839813232422,90.52096557617188,143.00094604492188,205.7660369873047,12.584795951843262,27.226652145385742
2020-09-08,109.86656188964844,22.68350601196289,180.6761016845703,128.6222686767578,87.37300109863281,141.4848175048828,194.63499450683594,11.87741756439209,26.904666900634766
2020-09-09,114.24877166748047,22.71021270751953,180.4441375732422,130.75347900390625,88.20372772216797,144.00540161132812,202.92324829101562,12.677020072937012,27.09186553955078
2020-09-10,110.5190200805664,22.380817413330078,178.4720916748047,128.31658935546875,87.29430389404297,138.55677795410156,197.23768615722656,12.274972915649414,26.694995880126953
2020-09-11,109.06803131103516,22.70131492614746,179.28408813476562,129.07647705078125,88.37860107421875,140.32875061035156,195.95074462890625,12.128165245056152,27.009496688842773
